365495	1
365625	4
365754	5
365925	2
366035	4
366178	5
366186	4
366218	5
366329	4
366422	4
366522	5
366716	5
366818	4
366965	5
366992	5
367039	3
367150	4
367160	4
367239	5
367589	5
367652	2
367739	4
367757	2
367863	5
367909	2
367996	5
368204	5
368505	4
368555	5
368577	3
368604	4
368692	4
368739	4
368857	4
368986	2
369166	3
369186	4
369200	4
369217	4
369220	5
369269	4
369313	5
369515	5
369583	5
369621	3
369644	4
369721	4
369776	5
369841	5
370101	4
370102	4
370109	3
370160	5
370168	3
370225	4
370259	5
370366	4
370415	2
370461	5
370502	5
370504	5
370557	2
370983	5
370991	3
371114	3
371275	3
371322	4
371356	4
371392	3
371540	5
371551	3
371564	5
371599	4
371617	4
371645	4
371723	4
371762	5
371859	4
371884	4
372104	1
372137	4
372195	4
372203	4
372288	5
372293	4
372533	4
372564	4
372566	4
372717	2
372726	3
372898	5
373042	3
373091	4
373104	4
373209	5
373276	2
373415	5
373518	4
373724	3
373790	4
373797	3
373905	5
373932	3
373999	5
374017	4
374052	2
374174	1
374216	3
374440	4
374462	4
374473	4
374691	5
374732	3
374906	4
374933	1
374985	4
374994	3
375030	2
375246	3
375332	3
375465	2
375532	5
375542	5
375638	1
375738	5
375747	4
375758	3
375786	2
375842	5
375865	4
375998	3
376087	2
376288	3
376367	3
376371	4
376374	2
376496	4
376641	2
376704	5
376748	5
376812	4
376824	2
376917	2
376966	5
377131	5
377166	5
377175	4
377346	1
377353	4
377433	5
377436	5
377532	4
377557	3
377671	1
377717	5
377846	4
377870	4
377884	1
378019	1
378070	5
378120	4
378270	4
378345	1
378820	4
378962	5
379024	5
379041	5
379113	5
379233	3
379249	2
379271	3
379290	4
379316	4
379329	4
379391	4
379437	5
379464	4
379591	4
379634	5
379865	5
379882	5
379900	4
380275	5
380281	4
380418	4
380501	3
380526	4
380632	1
380637	5
380683	5
380714	1
380804	2
380955	3
381069	5
381102	5
381149	2
381161	5
381167	5
381185	3
381385	5
381392	2
381393	5
381426	5
381556	5
381671	4
381738	4
381794	4
381891	3
381955	4
381962	3
382066	2
382069	5
382199	3
382272	3
382431	5
382460	5
382468	5
382470	5
382881	4
382884	4
382982	3
382995	3
382996	3
383088	5
383095	1
383174	2
383244	3
383306	5
383467	4
383481	5
383697	5
383741	3
383809	4
383833	1
383866	4
383884	5
383911	5
384126	4
384130	5
384221	4
384367	4
384372	4
384502	3
384599	4
384629	1
384669	1
384811	4
384934	4
384948	5
384977	4
384992	3
385122	1
385146	4
385180	4
385242	4
385243	4
385285	5
385363	5
385506	2
385535	5
385550	4
385679	1
385728	1
385783	4
385837	4
385968	5
386041	1
386062	1
386127	5
386150	5
386195	4
386591	5
386610	4
386611	5
386646	4
386651	5
386657	5
386663	5
386669	5
386683	4
386726	3
386739	3
387138	5
387150	3
387209	3
387263	3
387315	5
387424	4
387438	3
387626	4
387802	5
387914	5
387918	3
388063	4
388066	5
388166	2
388172	5
388183	5
388231	1
388313	4
388322	3
388462	5
388523	4
388618	5
388661	4
388768	4
388833	2
388888	4
388909	5
388936	3
388975	4
389118	3
389203	4
389236	4
389261	4
389319	5
389397	4
389482	4
389573	5
389644	4
389759	1
389821	5
389834	3
389887	4
390092	5
390192	1
390264	1
390277	5
390383	4
390400	5
390482	4
390510	4
390628	4
390691	2
390782	4
390906	4
390925	2
391238	5
391366	4
391416	1
391600	4
391603	5
391655	4
391667	5
391807	4
391810	5
391815	2
391821	5
391842	4
391915	4
391953	5
391970	4
391979	4
392010	4
392136	4
392584	5
392602	3
392850	2
392955	1
392978	4
392989	3
393119	5
393135	1
393193	4
393294	5
393366	4
393374	3
393442	5
393514	2
393528	1
393661	1
393679	5
393834	4
393844	4
393890	5
393956	4
394019	4
394105	5
394247	2
394283	4
394330	4
394339	5
394423	3
394551	2
394562	5
394659	5
394814	5
394871	4
394890	4
394954	3
395298	1
395534	2
395622	1
395657	5
395717	2
395816	3
395886	4
396028	1
396072	5
396100	1
396144	3
396239	2
396339	2
396344	4
396376	5
396407	4
396445	5
396452	3
396462	5
396596	2
396603	1
396719	1
397199	2
397300	5
397364	4
397417	5
397469	3
397507	4
397539	4
397572	4
397650	4
398032	4
398114	3
398305	3
398355	3
398395	4
398412	5
398533	5
398605	2
398642	5
398654	1
398680	5
398716	4
398899	3
398902	5
398938	5
398948	3
398949	3
398957	4
398960	5
399256	3
399366	5
399396	4
399414	4
399418	2
399544	5
399586	5
399700	4
399752	4
399821	3
399880	3
399921	3
399951	4
